2014/09/08 23:01:44	39.0430914	-94.5854867
2014/09/08 23:06:24	39.0430749	-94.5854749
2014/09/08 23:08:37	39.0430749	-94.5854749
2014/09/08 23:09:36	39.0430724	-94.5854564
2014/09/08 23:09:38	39.0430724	-94.5854564
2014/09/08 23:10:22	39.0430724	-94.5854564
2014/09/08 23:11:08	39.0430639	-94.5854757
2014/09/08 23:23:32	39.0430705	-94.5854872
2014/09/08 23:23:47	39.0430705	-94.5854872
